STORE_NAME,longitude,latitude,ADDRESS,ADDRESS2,CITY,STATE,ZIP5,zip4,County,
"Hope Valley Family Fare 285",-78.968475,35.948902,"4148 Old Chapel Hill Rd","","Durham","NC","27707","5058","DURHAM" 
"Lawndale Family Fare 327",-79.819061,36.104816,"2712 Lawndale Dr","","Greensboro","NC","27408","4821","GUILFORD" 
"Lee St Family Fare 328",-79.736603,36.052475,"3220 E Lee St","","Greensboro","NC","27406","9401","GUILFORD" 
"Maple Ave Family Fare 342",-79.432915,36.061291,"2611 Maple Ave","","Burlington","NC","27215","7194","ALAMANCE" 
"Northpoint Family Fare 355",-80.281403,36.151142,"7765 N Point Blvd","","Winston Salem","NC","27106","3309","FORSYTH" 
"Old Chapel Hill Rd Family Fare 363",-78.968887,35.94838,"4161 Old Chapel Hill Rd","","Durham","NC","27707","5057","DURHAM" 
"Robinhood Family Fare 400",-80.318748,36.119125,"3501 Robinhood Rd","","Winston Salem","NC","27106","4703","FORSYTH" 
"Trinity Park Family Fare 432",-78.910927,36.001087,"1016 W Main St","","Durham","NC","27701","2027","DURHAM" 
"West Durham Family Fare 450",-78.921814,36.006508,"1922 W Main St","","Durham","NC","27705","4838","DURHAM" 
"Westside Family Fare 455",-78.950684,36.021225,"3511 Hillsborough Rd","","Durham","NC","27705","2916","DURHAM" 
"Airport Rd Family Fare 105",-79.058258,35.945553,"1201 Martin Luther King Jr Blvd","","Chapel Hill","NC","27514","6604","ORANGE" 
"Battleground Family Fare 112",-79.868759,36.145779,"3931 Battleground Ave","","Greensboro","NC","27410","9499","GUILFORD" 
"Bethesda Family Fare 115",-78.839302,35.952763,"1529 S Miami Blvd","","Durham","NC","27703","5625","DURHAM" 
"Burlington Family Fare 145",-79.427826,36.067989,"2227 Maple Ave","","Burlington","NC","27215","7144","ALAMANCE" 
"Cedar Village Family Fare 168",-79.034676,35.961849,"628 Weaver Dairy Rd","","Chapel Hill","NC","27514","1430","ORANGE" 
"Croasdaile Family Fare 205",-78.93586,36.029972,"1815 Hillandale Rd","","Durham","NC","27705","2649","DURHAM" 
"Duraleigh Family Fare 213",-78.712357,35.856773,"5800 Duraleigh Rd","","Raleigh","NC","27612","2550","WAKE" 
"East Campus Family Fare 215",-78.919624,36.010353,"801 Broad St","","Durham","NC","27705","4137","DURHAM" 
"Five Points Family Fare 245",-78.645866,35.803478,"1634 Glenwood Ave","","Raleigh","NC","27608","2320","WAKE" 
"Fleming Family Fare 248",-79.907486,36.126205,"2300 Fleming Rd","","Greensboro","NC","27410","9373","GUILFORD" 
"Hillsborough Family Fare 305",-79.083694,36.060635,"1811 NC Highway 86 S","","Hillsborough","NC","27278","9563","ORANGE" 
"B & T Grocery",-80.135239,36.045609,"1926 Union Cross Rd","","Winston Salem","NC","27107","6408","FORSYTH" 
"In & Out Food Mart",-78.898903,35.985146,"911 Fayetteville St","","Durham","NC","27701","3959","DURHAM" 
"Wagram Food Mart",-79.360771,34.893753,"24840 Main St","","Wagram","NC","28396","9468","SCOTLAND" 
"Las Tres Fronteras Super Mercado",-78.766342,35.791672,"748 E Chatham St","Ste C","Cary","NC","27511","6928","WAKE" 
"Quiktrip 1023",-80.609818,35.429134,"1086 Concord Pkwy N","","Concord","NC","28027","5942","CABARRUS" 
"Historic Thompson Store",-82.347588,35.235802,"24 E Main St","","Saluda","NC","28773","7817","POLK" 
"Sandy Ridge Mart",-79.996162,36.095539,"3205 Sandy Ridge Rd","","Colfax","NC","27235","9766","GUILFORD" 
"Dixon Family Farms",-77.497566,35.44014,"613 Artis Cemetery Rd","","Grifton","NC","28530","8990","PITT" 
"CVS PHARMACY 7026",-80.382095,36.02253,"2770 Lewisville Clemmons Rd","","Clemmons","NC","27012","8716","FORSYTH" 
"CVS PHARMACY 3534",-82.016068,35.688915,"555 N Main St","","Marion","NC","28752","3148","MCDOWELL" 
"CVS PHARMACY 5567",-77.356346,35.565769,"1895 E Fire Tower Rd","","Greenville","NC","27858","4132","PITT" 
"CVS PHARMACY 7574",-82.066849,35.889824,"12121 S 226 Hwy","","Spruce Pine","NC","28777","8908","MITCHELL" 
"Sheetz 493",-80.722359,36.3955,"119 S Main St","","Dobson","NC","27017","8427","SURRY" 
"Dollar Tree 409",-78.725067,34.301521,"320 Columbus Corners Dr","","Whiteville","NC","28472","4929","COLUMBUS" 
"Dollar General 13465",-81.358269,35.76326,"301 Burke St","","Hickory","NC","28601","7243","CATAWBA" 
"Dollar General 13558",-82.09111,35.247364,"6037 NC Highway 9","","Tryon","NC","28782","","POLK" 
"Family Dollar Store 9029",-81.601509,35.747253,"3212 US 70","","Drexel","NC","28655","","BURKE" 
"Family Dollar Store 9224",-77.023048,35.533817,"620 River Rd","","Washington","NC","27889","3923","BEAUFORT" 
"Harris Teeter 471",-80.762283,35.44228,"11124 Renaissance Dr","","Davidson","NC","28036","7796","MECKLENBURG" 
"Harris Teeter 472",-80.811539,35.333965,"8445 Davis Lake Pkwy","","Charlotte","NC","28269","3414","MECKLENBURG" 
"Harris Teeter 473",-80.652214,35.123688,"15080 Pidlewild Rd","","Matthews","NC","28104","","UNION" 
"Harris Teeter 474",-80.661774,35.170815,"7036 Brighton Park Dr","","Mint Hill","NC","28227","7971","MECKLENBURG" 
"Lowes Foods 254",-81.329445,35.772491,"3010 N Center St","","Hickory","NC","28601","1161","CATAWBA" 
"Mebane BP",-79.25177,36.092922,"7615 Hwy 70 West","","Mebane","NC","27302","8713","ALAMANCE" 
"Eagles 2",-79.089081,35.848881,"11620 Us 15 501 Hwy N","","Chapel Hill","NC","27517","6015","ORANGE" 
"Eagles 5",-79.084877,36.0574,"620 Hampton Pt","","Hillsborough","NC","27278","9051","ORANGE" 
"Ezway",-78.577835,35.797165,"3700 New Bern Ave","","Raleigh","NC","27610","1337","WAKE" 
"Teagues Country Corner",-82.599953,35.553844,"570 Brevard Rd","Bldg B","Asheville","NC","28806","","BUNCOMBE" 
"Family Dollar Store 20",-80.262924,35.815399,"927 S Main St","","Lexington","NC","27292","3129","DAVIDSON" 
"Aldi 105",-80.635155,35.062454,"5704 W Highway 74","","Indian Trail","NC","28079","3588","UNION" 
"E Stop",-80.419067,36.096722,"130 Lewisville Clemmons Rd","","Lewisville","NC","27023","9655","FORSYTH" 
"Happy Mart",-78.637596,34.639591,"2703 W Broad St","","Elizabethtown","NC","28337","8855","BLADEN" 
"Food Mart",-81.215225,35.721016,"900 N NC 16 Hwy","","Conover","NC","28613","7567","CATAWBA" 
"Circle K 2723056",-79.281258,35.258324,"3384 US Highway 1","","Vass","NC","28394","","MOORE" 
"Walgreens 15110",-81.36116,35.239746,"900 Shelby Rd","","Kings Mountain","NC","28086","2738","CLEVELAND" 
"Ep Mart 5",-77.784996,35.973671,"2420 N Church St","","Rocky Mount","NC","27804","2032","NASH" 
"Ep Mart 11",-77.818123,35.964668,"701 N Wesleyan Blvd","","Rocky Mount","NC","27804","1784","NASH" 
"Ep Mart 14",-77.896385,35.97139,"130 N Old Carriage Rd","","Rocky Mount","NC","27804","9700","NASH" 
"Ep Mart 15",-77.548325,35.884098,"100 Market Centre Dr","","Tarboro","NC","27886","4851","EDGECOMBE" 
"Ep Mart 10",-78.474403,35.799011,"7604 Knightdale Blvd","","Knightdale","NC","27545","9014","WAKE" 
"The Junction 1",-81.008446,36.285954,"6849 White Plains Rd","","Roaring River","NC","28669","8153","WILKES" 
"Raceway",-79.992622,35.936031,"1921 S Main St","","High Point","NC","27260","4477","GUILFORD" 
"Hot Spot 1000",-83.204277,35.370579,"551 E Main St","","Sylva","NC","28779","3227","JACKSON" 
"Save Mart",-81.174179,35.247833,"1201 Union Rd","","Gastonia","NC","28054","5526","GASTON" 
"Don Juan Tienda Mexicana 2",-80.662201,36.119606,"136 Beroth St","","Yadkinville","NC","27055","7679","YADKIN" 
"Corner Stop",-77.74099,35.879177,"11910 NC Highway 43 N","","Rocky Mount","NC","27801","8045","EDGECOMBE" 
"Bitter Melon Asian Market",-78.748016,35.539963,"9625 Bitter Melon Dr","","Angier","NC","27501","5917","HARNETT" 
"Papa Murphy's Pizza NC009",-79.869728,36.148312,"4016 Battleground Ave.","B","Greensboro","NC","27410","","GUILFORD" 
"Roses 1850",-76.640518,34.728786,"1720 Live Oak St","","Beaufort","NC","28516","1565","CARTERET" 
"Dollar General 13431",-77.434135,35.575916,"4085 Dickinson Ave","","Greenville","NC","27834","0896","PITT" 
"Dollar General 14039",-80.841766,36.239647,"221 Winston Rd","","Jonesville","NC","28642","2211","YADKIN" 
"Handy Mart 158",-77.917557,35.346367,"4340 US Highway 70 E","","Goldsboro","NC","27534","9246","WAYNE" 
"Norlina Mini Mart 9",-78.20575,36.443954,"215 Us Highway 1 S","","Norlina","NC","27563","9185","WARREN" 
"Tienda Mexicana Don Jesus",-79.35582,36.095356,"103 Roxboro St","","Haw River","NC","27258","9671","ALAMANCE" 
"Handy Mart 150",-78.062103,35.426453,"2830 US Highway 70 W","","Goldsboro","NC","27530","9558","WAYNE" 
"Handy Mart 151",-77.396324,35.601845,"1000 S Memorial Dr","","Greenville","NC","27834","3718","PITT" 
"Handy Mart 163",-77.851082,35.317425,"6024 US Highway 70 E","","La Grange","NC","28551","7602","LENOIR" 
"Handy Mart 166",-77.435951,35.475616,"125 NC 102 W","","Ayden","NC","28513","8792","PITT" 
"Handy Mart 162",-78.345238,35.572273,"3657 Wilsons Mills Rd","","Smithfield","NC","27577","9638","JOHNSTON" 
"Handy Mart 155",-77.100166,35.106968,"1800 S Glenburnie Rd","","New Bern","NC","28562","5209","CRAVEN" 
"Handy Mart 152",-77.388741,34.744446,"1565 Lejeune Blvd","","Jacksonville","NC","28540","6337","ONSLOW" 
"Handy Mart 156",-77.411201,34.796379,"3495 Western Blvd","","Jacksonville","NC","28546","6659","ONSLOW" 
"Handy Mart 157",-77.130585,34.693363,"701 W Corbett Ave","","Swansboro","NC","28584","8453","ONSLOW" 
"Handy Mart 154",-77.350449,35.566574,"3801 Charles Blvd","","Greenville","NC","27858","8555","PITT" 
"Handy Mart 161",-77.405006,35.542675,"4328 Winterville Pkwy","","Winterville","NC","28590","7987","PITT" 
"Handy Mart 167",-77.253716,35.833302,"707 N Main St","","Robersonville","NC","27871","9556","MARTIN" 
"Madison Natural Foods",-82.688164,35.798523,"101a N Main St","","Marshall","NC","28753","7841","MADISON" 
"Elaney Wood Heritage Farmers Market",-77.692429,35.455994,"472 Hwy 13 S","","Snow Hill","NC","28580","1345","GREENE" 
"Love Sales, Inc. Dba L & S Fast Stop",-79.691864,36.358776,"1410 W Harrison St","","Reidsville","NC","27320","2608","ROCKINGHAM" 
"Uptown Mini Mart",-77.942413,34.238106,"519 Chestnut St","","Wilmington","NC","28401","4122","NEW HANOVER" 
"Dollar Tree 5020",-81.195168,35.231922,"2406 S York Rd","","Gastonia","NC","28052","6290","GASTON" 
"Big Daddy's Food Mart",-76.663094,34.720894,"317 Cedar St","","Beaufort","NC","28516","1804","CARTERET" 
"Community BP",-83.317337,35.164383,"4088 Highland Rd","","Franklin","NC","28734","","MACON" 
"Feast Down East",-77.927765,34.549698,"115 S Dickerson St","","Burgaw","NC","28425","5561","PENDER" 
"Aberdeen Produce & Provision Company",-79.429832,35.128071,"426 S Sycamore St","","Aberdeen","NC","28315","2615","MOORE" 
"Five Points Mini Mart",-77.072693,35.136551,"3419 Oaks Rd","","New Bern","NC","28560","2718","CRAVEN" 
"Family Dollar Store 9365",-76.930916,35.989494,"1307 S King St","","Windsor","NC","27983","9664","BERTIE" 
"The Fresh Market 001",-79.829025,36.118282,"3712 Lawndale Dr","","Greensboro","NC","27455","","GUILFORD" 
"The Fresh Market 009",-79.880394,36.111042,"1560 Highwoods Blvd","","Greensboro","NC","27410","2046","GUILFORD" 
"Sheetz 495",-80.236832,35.935432,"8283 Old US Highway 52","","Lexington","NC","27295","7307","DAVIDSON" 
"Walgreens 13985",-80.852119,35.087734,"7828 Pineville-Matthews Rd","","Charlotte","NC","28226","","MECKLENBURG" 
"Broad Mini Mart",-77.047081,35.108234,"815 Broad St","","New Bern","NC","28560","4829","CRAVEN" 
"Miller Country Store",-81.505096,36.429432,"2114 NC Highway 88 W","","West Jefferson","NC","28694","7194","ASHE" 
"Jims Market And Deli",-76.692726,36.181686,"2738 Rocky Hock Rd","","Edenton","NC","27932","9706","CHOWAN" 
"Kash & Karry II",-77.419525,35.471172,"494 3rd St","","Ayden","NC","28513","2220","PITT" 
"Circle K 2723941",-80.934052,35.139557,"8505 S Tryon St","","Charlotte","NC","28273","3301","MECKLENBURG" 
"Walgreens 15070",-79.957603,36.033173,"Brian Jordan Pl","","High Point","NC","27265","","GUILFORD" 
"Seminole Mart",-79.024788,35.436646,"12061 Us 421 N","","Broadway","NC","27505","8834","LEE" 
"Save A Lot 24912",-81.906876,35.340191,"1639 Us Highway 74a Byp","Ste 160","Spindale","NC","28160","1888","RUTHERFORD" 
"S & S Halal Meat",-78.854469,35.832546,"3735 Davis Dr","Ste 101","Morrisville","NC","27560","8907","WAKE" 
"Rainbow Tobacco Shop",-78.885086,36.005672,"1418 Avondale Dr","Ste 5","Durham","NC","27701","2329","DURHAM" 
"Greensboro Farmers Curb Market",-79.778275,36.078335,"501 Yanceyville St","","Greensboro","NC","27405","7815","GUILFORD" 
"Goober Peas Country Store",-81.656105,36.241047,"1773 NC Highway 194 N","","Boone","NC","28607","7702","WATAUGA" 
"SAVE-A-LOT 474",-78.890633,35.992943,"Liberty St","","Durham","NC","27701","","DURHAM" 
"El Milagro",-81.859566,35.32198,"527 S Broadway St","","Forest City","NC","28043","4047","RUTHERFORD" 
"Thrifty Mart",-81.784203,35.725578,"503 W Main St","","Morganton","NC","28655","0019","BURKE" 
"Dollar General 13670",-79.045677,35.332195,"55 Buffalo Lake Rd","","Sanford","NC","27332","1484","LEE" 
"Dollar General 13721",-80.706749,35.908741,"1464 Highway 901","","Harmony","NC","28634","","IREDELL" 
"Dollar General 13855",-81.09861,35.268646,"308 N Main St","","Lowell","NC","28098","1419","GASTON" 
"Dollar General 13932",-81.837486,35.333305,"178 US Highway 74 Business","","Bostic","NC","28018","6701","RUTHERFORD" 
"Nates Country Store Llc",-84.016052,35.103962,"1162 Andrews Rd","Ste A-B","Murphy","NC","28906","2806","CHEROKEE" 
"Circle K 2723844",-79.217194,35.44014,"2206 Jefferson Davis Hwy","","Sanford","NC","27330","8972","LEE" 
"Roses 525",-77.084785,35.123611,"2880 Neuse Blvd","","New Bern","NC","28562","2839","CRAVEN" 
"Whole Foods Market 10443",-80.830734,35.148296,"6610 Fairview Rd","","Charlotte","NC","28210","3322","MECKLENBURG" 
"Stop N Go 12",-82.540871,35.56168,"206 Hendersonville Rd","","Asheville","NC","28803","2745","BUNCOMBE" 
"Ellenboro Save Mart",-81.758759,35.32877,"333 Main St","","Ellenboro","NC","28040","6653","RUTHERFORD" 
"Old Salem Cobblestone Farmers Market",-80.291603,36.145229,"West & Salt St intersection","","Winston Salem","NC","27106","","FORSYTH" 
"Harris Teeter 393",-79.014038,34.982624,"3050 Traemoor Villiage Dr","","Fayetteville","NC","28306","3640","CUMBERLAND" 
"Tienda Hispana La Catrachita",-82.594421,35.578617,"791 Haywood Rd","","Asheville","NC","28806","3133","BUNCOMBE" 
"The Fresh Market 008",-78.837509,35.780781,"3655 SW Cary Pkwy","","Cary","NC","27513","8913","WAKE" 
"The Fresh Market 013",-78.659248,35.789211,"400 Woodburn Rd","","Raleigh","NC","27605","1324","WAKE" 
"The Fresh Market 020",-78.620903,35.868462,"6325 Falls of Neuse Rd","","Raleigh","NC","27615","","WAKE" 
"The Fresh Market 094",-79.023781,35.907894,"1200-A Raleigh Rd","","Chapel Hill","NC","27517","4417","ORANGE" 
"The Fresh Market 003",-82.553703,35.6311,"944 Merrimon Ave","","Asheville","NC","28804","2360","BUNCOMBE" 
"The Fresh Market 005",-82.458649,35.307011,"223 Greenville Hwy","","Hendersonville","NC","28792","5753","HENDERSON" 
"Sea Products Inc",-80.260437,36.10178,"463 W End Blvd","","Winston Salem","NC","27101","1120","FORSYTH" 
"The Fresh Market 012",-80.30999,36.114517,"3285 Robinhood Rd","","Winston Salem","NC","27106","5463","FORSYTH" 
"The Fresh Market 017",-80.796692,35.156651,"4207 Providence Rd","","Charlotte","NC","28211","4409","MECKLENBURG" 
"The Fresh Market 019",-80.846924,35.087704,"7625 Pineville Matthews Rd","","Charlotte","NC","28226","3909","MECKLENBURG" 
"The Fresh Market 029",-79.429031,35.176987,"155 Beverly Ln","","Southern Pines","NC","28387","7085","MOORE" 
"Grab N Go Mart 2",-77.808151,35.980034,"1530 Benvenue Rd","","Rocky Mount","NC","27804","6342","NASH" 
"Walgreens 15008",-80.843193,35.227074,"101 S Tryon St","Ste 21","Charlotte","NC","28280","0018","MECKLENBURG" 
"Dollar General 13778",-77.983078,35.408409,"2107 N William St","","Goldsboro","NC","27530","1437","WAYNE" 
"Dollar General 13809",-79.147331,36.498135,"5070 NC Highway 57 N","","Semora","NC","27343","9472","PERSON" 
"Dollar General 13852",-81.696289,35.301949,"125 N Academy St","","Mooresboro","NC","28114","8817","CLEVELAND" 
"Family Dollar Store 9292",-76.788643,35.299984,"150 S 5th St","","Aurora","NC","27806","9070","BEAUFORT" 
"The Fresh Market 080",-77.829391,34.240265,"1060 International Dr","","Wilmington","NC","28405","4175","NEW HANOVER" 
"The Fresh Market 101",-77.40509,35.566097,"950 Criswell Dr","","Greenville","NC","27834","6761","PITT" 
"The Fresh Market 104",-80.877892,35.483841,"20623 Torrence Chapel Rd","","Cornelius","NC","28031","","MECKLENBURG" 
"Trader Joes 749",-80.281296,36.091888,"246 S Stratford Rd","","Winston Salem","NC","27103","1818","FORSYTH" 
"Pasos Supermarket",-80.84362,35.247684,"1401 Oaklawn Ave","","Charlotte","NC","28206","2821","MECKLENBURG" 
"West Court 4",-81.886177,35.632854,"9090 Nc 226 S","","Nebo","NC","28761","8824","MCDOWELL" 
"West Court 2",-81.985657,35.615479,"6080 Us 221 S","","Marion","NC","28752","7025","MCDOWELL" 
"Walgreens 11550",-77.889755,34.242809,"4501 Market St","","Wilmington","NC","28405","3419","NEW HANOVER" 
"Energy Stop",-82.47496,35.34087,"2217 Asheville Hwy","","Hendersonville","NC","28791","1501","HENDERSON" 
"Circle K 272924",-77.946678,35.378517,"600 N Spence Ave","","Goldsboro","NC","27534","4262","WAYNE" 
"Circle K 272930",-77.379196,34.74297,"1731 Lejeune Blvd","","Jacksonville","NC","28546","5727","ONSLOW" 
"Circle K 2723104",-77.396301,35.591694,"1301 W Arlington Blvd","","Greenville","NC","27834","5501","PITT" 
"Circle K 2723105",-77.972183,35.977947,"367 W Washington St","","Nashville","NC","27856","1260","NASH" 
"Circle K 2723120",-77.457893,34.820511,"4450 Gum Branch Rd","","Jacksonville","NC","28540","9119","ONSLOW" 
"Circle K 2723126",-77.32032,34.71627,"2865 Piney Green Rd","","Midway Park","NC","28544","","ONSLOW" 
"Circle K 2723174",-76.896408,34.857445,"1234 E Main St","","Havelock","NC","28532","2405","CRAVEN" 
"Circle K 2723201",-77.925789,35.754997,"2877 Ward Blvd","","Wilson","NC","27893","1727","WILSON" 
"Dollar General 13548",-80.901825,35.323837,"1923 Miranda Rd","","Charlotte","NC","28216","","MECKLENBURG" 
"Brown Summit Shell 102",-79.658981,36.218964,"5138 E NC Highway 150","","Browns Summit","NC","27214","8008","GUILFORD" 
"Asheboro Shell 101",-79.740753,35.725269,"3445 US Highway 64 E","","Asheboro","NC","27203","8458","RANDOLPH" 
"Church Street Citgo 103",-79.513733,36.080444,"3503 S Church St","","Burlington","NC","27215","9100","ALAMANCE" 
"Gibsonville Shell 104",-79.517426,36.247478,"6626 NC Highway 87 N","","Gibsonville","NC","27249","9328","GUILFORD" 
"Spring Garden Shell 106",-79.817101,36.064278,"1614 Spring Garden St","","Greensboro","NC","27403","2350","GUILFORD" 
"Summit Shell 107",-79.764877,36.113686,"3101 Summit Ave","","Greensboro","NC","27405","3739","GUILFORD" 
"Akron Market Citgo 201",-80.231239,36.140713,"3890 N Glenn Ave","","Winston Salem","NC","27105","3831","FORSYTH" 
"Shell Food Mart 204",-80.215706,35.792805,"135 Becks Church Rd","","Lexington","NC","27292","2133","DAVIDSON" 
"Lexington Shell 205",-80.278564,35.805183,"2210 S Main St","","Lexington","NC","27292","3626","DAVIDSON" 
"Mebane Discount Mart",-79.255424,36.102966,"7721 Lebanon Rd","","Mebane","NC","27302","8723","ALAMANCE" 
"Lindo Michoacan Tienda",-80.382553,36.029781,"2518B Lewisville Clemmons Rd","","Clemmons","NC","27012","8907","FORSYTH" 
"7-eleven 35550A",-80.709961,35.366158,"7740 Bruton Smith Blvd","","Concord","NC","28027","5410","CABARRUS" 
"La Mexicanita Inc",-83.003448,35.469444,"1756 S Main St","","Waynesville","NC","28786","4671","HAYWOOD" 
"S & M Propane Sales",-80.347198,35.82692,"2209C S NC Highway 150","","Lexington","NC","27295","5028","DAVIDSON" 
"QuikTrip 1031",-80.673386,35.318356,"5755 Highway 49 S","","Harrisburg","NC","28075","8484","CABARRUS" 
"Tobacco Outlet",-81.24128,35.476242,"1210 E Main St","","Lincolnton","NC","28092","3840","LINCOLN" 
"Donnaha Mart",-80.428917,36.215378,"9995 Reynolda Rd","","Tobaccoville","NC","27050","9729","FORSYTH" 
"One Stop Food Mart",-80.090149,35.897095,"801 Salem St","","Thomasville","NC","27360","2413","DAVIDSON" 
"Shearl Produce",-83.384293,35.0373,"9830 Georgia Rd","","Otto","NC","28763","9611","MACON" 
"Walmart NEIGHBORHOOD MARKET 4157",-78.870995,35.786102,"2750 NC 55 Hwy","","Cary","NC","27519","6205","WAKE" 
"7-Eleven 35544A",-80.863678,35.442127,"9701 Sam Furr Rd","","Huntersville","NC","28078","4915","MECKLENBURG" 
"Walgreens 15019",-78.681267,35.859966,"2201 W Millbrook Rd","","Raleigh","NC","27612","2297","WAKE" 
"Family Dollar Store 1698",-79.34864,36.416641,"1979 US Highway 86 N","","Yanceyville","NC","27379","","CASWELL" 
"Family Dollar Store 10077",-80.887909,35.34605,"8122 Mt Holly-Huntersville Rd","","Charlotte","NC","28216","","MECKLENBURG" 
"Jerusalem Bakery & Grocery",-78.678253,35.777317,"2233 Avent Ferry Rd","Ste 105","Raleigh","NC","27606","2138","WAKE" 
"Tienda Y Carnicieria Tauro",-78.919006,34.7967,"3344 Hwy 20 NC E","","St Pauls","NC","28384","","ROBESON" 
"Burns Mini Mart",-81.533333,35.418465,"302 E Stagecoach Trl","","Lawndale","NC","28090","9560","CLEVELAND" 
"Fast Shop",-80.108269,35.102627,"8912 Hwy 52","","Ansonville","NC","28007","","ANSON" 
"Cove Creek Store",-81.787857,36.252789,"1182 US Highway 321","","Sugar Grove","NC","28679","8002","WATAUGA" 
"Sunrise Grocery Store",-80.002754,35.944073,"1110 South Main St","","High Point","NC","27260","","GUILFORD" 
"Circle K 5119",-80.744362,35.146721,"9100 Monroe Rd","","Charlotte","NC","28270","1437","MECKLENBURG" 
"Dollar Tree 352",-83.366798,35.167332,"111 Commons Dr","","Franklin","NC","28734","","MACON" 
"Rose's 227",-81.028473,35.251934,"605 Park St","","Belmont","NC","28012","2777","GASTON" 
"Market Basket 03",-81.187111,35.922123,"671 W Main Ave","","Taylorsville","NC","28681","2327","ALEXANDER" 
"Walgreens 15151",-78.989784,35.042576,"6330 Raeford Rd","","Fayetteville","NC","28304","2862","CUMBERLAND" 
"Harris Teeter 477",-80.699593,35.001198,"5939 Weddington Monroe Rd","","Wesley Chapel","NC","28104","","UNION" 
"Lincoln County Farmers Market In Downtown Lincolnt",-81.25914,35.469845,"225 W Water St","","Lincolnton","NC","28092","2639","LINCOLN" 
"Circle K 2723975",-80.941582,35.130253,"9424 S Tryon St","","Charlotte","NC","28273","6500","MECKLENBURG" 
"Country Corner Foodmart",-81.194824,35.494411,"2847 E Highway 150","","Lincolnton","NC","28092","7614","LINCOLN" 
"Compare Foods",-78.456741,35.649551,"421 E 2nd St","","Clayton","NC","27520","2534","JOHNSTON" 
"Knob Superette",-81.499924,35.739555,"1121 Hwy 70 West","","Connelly Springs","NC","28612","","BURKE" 
"Oasis",-79.841721,36.056503,"1203 S Holden Rd","Apt B","Greensboro","NC","27407","2300","GUILFORD" 
"Market Basket 12",-81.144226,36.156536,"300 Wilkesboro Ave","","North Wilkesboro","NC","28659","4228","WILKES" 
"Jims Mini Mart",-78.483055,35.862988,"4826 Watkins Rd","","Raleigh","NC","27616","8511","WAKE" 
"Dollar General 14168",-79.434349,36.103668,"600 Rauhut St","","Burlington","NC","27217","2462","ALAMANCE" 
"Dollar General 13522",-79.952904,35.964039,"3122 E Kivett Dr","","High Point","NC","27260","6118","GUILFORD" 
"Dollar General 13820",-79.161888,35.482048,"601 Oakwood Ave","","Sanford","NC","27330","4548","LEE" 
"Trader Joes 747",-77.886642,34.211006,"1437 S College Rd","","Wilmington","NC","28403","5104","NEW HANOVER" 
"Al Kareem",-78.826988,35.830227,"10285 Chapel Hill Rd","","Morrisville","NC","28560","","CRAVEN" 
"Dearborn Mini Mart",-78.875511,36.037945,"3310 Dearborn Dr","","Durham","NC","27704","2916","DURHAM" 
"Tienda Latina El Progreso 1",-81.530266,35.915577,"316 Harper Ave Nw","","Lenoir","NC","28645","5061","CALDWELL" 
"Li'l Market",-81.147095,35.294407,"2003 Auten Rd","","Gastonia","NC","28054","1113","GASTON" 
"Market Basket 16",-81.041275,35.857758,"5285 Taylorsville Hwy","","Stony Point","NC","28678","9053","ALEXANDER" 
"Market Basket 17",-80.85556,35.769394,"1504 Salisbury Rd","","Statesville","NC","28677","6250","IREDELL" 
"National Food Market",-77.902382,34.23877,"60 Darlington Ave","","Wilmington","NC","28403","1344","NEW HANOVER" 
"Circle B 6",-79.010681,35.091084,"346 N Reilly Rd","","Fayetteville","NC","28303","5604","CUMBERLAND" 
"Family Dollar Store 10049",-77.906845,35.70887,"6501 Ward Blvd","","Wilson","NC","27893","6692","WILSON" 
"7-Eleven 36064H",-80.362816,36.262863,"713 S Main St","","King","NC","27021","9018","STOKES" 
"7-Eleven 36065H",-80.072906,35.856606,"1140 Randolph St","","Thomasville","NC","27360","5750","DAVIDSON" 
"7-Eleven 36067H",-80.259666,35.776413,"1709 Cotton Grove Rd","","Lexington","NC","27292","5717","DAVIDSON" 
"7-Eleven 36070H",-80.275322,36.185516,"5916 University Pkwy","","Winston Salem","NC","27105","1342","FORSYTH" 
"7-Eleven 36071H",-81.156929,35.721394,"3137 N Oxford St","","Claremont","NC","28610","9684","CATAWBA" 
"7-Eleven 36073H",-80.861855,35.846542,"849 Turnersburg Hwy","","Statesville","NC","28625","9446","IREDELL" 
"7-Eleven 36077H",-80.82354,36.280148,"631 CC Camp Rd","","Elkin","NC","28621","8705","SURRY" 
"Market Basket 19",-81.239456,35.476494,"1404 E Main St","","Lincolnton","NC","28092","3999","LINCOLN" 
"Market Basket 20",-81.177956,35.903309,"1329 Nc Highway 16 S","","Taylorsville","NC","28681","8942","ALEXANDER" 
"Lewis Food Mart",-77.651123,35.605003,"354 Highway 121 264 Alt","","Farmville","NC","27828","","PITT" 
"Atlantic Farmers Market",-80.781425,35.212811,"3122 Eastway Dr","","Charlotte","NC","28205","5644","MECKLENBURG" 
"Bountiful Cities",-82.574974,35.607159,"408 Pearson Dr","","Asheville","NC","28801","1022","BUNCOMBE" 
"Market Basket 01",-80.948509,35.809757,"3541 Taylorsville Hwy","","Statesville","NC","28625","2588","IREDELL" 
"Grab N Go Mart 01",-77.818794,36.063492,"7730 NC 48","","Battleboro","NC","27809","9546","EDGECOMBE" 
"Jasper Mini Mart",-77.207497,35.203186,"3925 NC Highway 55 W","","Cove City","NC","28523","9401","CRAVEN" 
